timestamp,model,reward,vpr,vpr_pct,regret,regret_ratio,regret_ratio_pct,seed,env_type,reward_base,reward_shaping,reward_norm,reward_base_pct,reward_norm_pct,reward_base_contrib,reward_mastery,reward_motivation,reward_base_contrib_pct,reward_mastery_pct,reward_motivation_pct,term_improve,term_deficit,term_spacing,term_diversity,term_challenge,reward_correct_w,reward_score_w,hybrid_base_w,hybrid_mastery_w,hybrid_motivation_w,rew_improve_w,rew_deficit_w,rew_spacing_w,rew_diversity_w,rew_challenge_w,ema_alpha,need_threshold,spacing_window,diversity_recent_k,challenge_target,challenge_band,invalid_penalty
2025-08-27T16:49:30.613214+00:00,PPO,1.0931666506804052,1.0,100.0,0.4927602344229584,0.3044277494867731,30.44277494867731,123,interactive,0.6597337962962964,0.4334328543840798,0.39041666095728483,65.97337962962963,39.04166609572848,0.6597337962962964,0.20966375716185243,0.22376909722221194,65.97337962962963,20.966375716185244,22.376909722221193,0.1624060901370975,0.056921424186617386,0.5,0.5,0.24589699074074098,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.2,0.3,0.3,0.3,0.6,5,5,0.7,0.4,0.0
2025-08-27T16:51:23.915506+00:00,PPO,0.6597337962962964,1.0,100.0,0.29273611111111114,0.2964070216049381,29.64070216049381,123,interactive,0.6597337962962964,0.0,0.6597337962962964,65.97337962962963,65.97337962962963,0.6597337962962964,0.0,0.0,65.97337962962963,0.0,0.0,0.16240609013709756,0.056921424186617386,0.5,0.5,0.245896990740741,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3,0.6,5,5,0.7,0.4,0.0
2025-08-27T16:53:09.375228+00:00,PPO,0.8693975534581672,1.0,100.0,0.4939197040618,0.3569091371857638,35.690913718576375,123,interactive,0.6597337962962964,0.20966375716185243,0.3951807061173349,65.97337962962963,39.51807061173349,0.6597337962962964,0.20966375716185243,0.0,65.97337962962963,20.966375716185244,0.0,0.16240609013709756,0.056921424186617386,0.5,0.5,0.245896990740741,0.0,1.0,1.0,1.0,0.0,0.5,0.5,0.2,0.3,0.3,0.3,0.6,5,5,0.7,0.4,0.0
2025-08-27T16:54:14.649641+00:00,PPO,0.8835028935185407,1.0,100.0,0.2926539351851921,0.24054198772465507,24.054198772465508,123,interactive,0.6597337962962964,0.22376909722221194,0.5521893084490733,65.97337962962963,55.218930844907334,0.6597337962962964,0.0,0.22376909722221194,65.97337962962963,0.0,22.376909722221193,0.16240609013709756,0.056921424186617386,0.5,0.5,0.24589699074074098,0.0,1.0,1.0,0.0,1.0,0.5,0.5,0.2,0.3,0.3,0.3,0.6,5,5,0.7,0.4,0.0
2025-08-27T16:59:45.176534+00:00,QL,1.101599424067282,1.0,100.0,0.4898045185782041,0.30363705779197325,30.363705779197325,123,interactive,0.6668912037037057,0.434708220363549,0.3934283657383129,66.68912037037057,39.34283657383129,0.6668912037037057,0.21065960925243377,0.22404861111109978,66.68912037037057,21.065960925243377,22.404861111109977,0.16439779431825824,0.05692142418661738,0.5,0.5,0.24682870370370397,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.2,0.3,0.3,0.3,0.6,5,5,0.7,0.4,0.0
2025-08-27T16:59:45.176534+00:00,DQN,1.0943591863618038,1.0,100.0,0.4754518045324356,0.29757257443726753,29.757257443726754,123,interactive,0.6617638888888905,0.4325952974728861,0.39084256655778443,66.17638888888905,39.08425665577845,0.6617638888888905,0.20930363080621564,0.223291666666655,66.17638888888905,20.930363080621564,22.3291666666655,0.16168583742582274,0.056921424186617386,0.5,0.5,0.24430555555555564,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.2,0.3,0.3,0.3,0.6,5,5,0.7,0.4,0.0
2025-08-27T16:59:45.176534+00:00,A2C,1.1029945071107305,1.0,100.0,0.46403302980696715,0.29234682209236895,29.234682209236894,123,interactive,0.6686597222222221,0.43433478488847843,0.39392660968240173,66.86597222222221,39.39266096824017,0.6686597222222221,0.21065770155514071,0.22367708333332215,66.86597222222221,21.06577015551407,22.367708333332214,0.16439397892367413,0.056921424186617386,0.5,0.5,0.24559027777777814,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.2,0.3,0.3,0.3,0.6,5,5,0.7,0.4,0.0
2025-08-27T16:59:45.176534+00:00,A3C,1.1188478360957925,1.0,100.0,0.4853300753273998,0.29949551392899776,29.949551392899775,123,interactive,0.6818958333333346,0.4369520027624305,0.3995885128913531,68.18958333333346,39.95885128913531,0.6818958333333346,0.2115874194290919,0.22536458333332357,68.18958333333346,21.15874194290919,22.53645833333236,0.166253414671576,0.05692142418661738,0.5,0.5,0.2512152777777782,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.2,0.3,0.3,0.3,0.6,5,5,0.7,0.4,0.0
2025-08-27T16:59:45.176534+00:00,PPO,1.0890643640014581,1.0,100.0,0.4765756769661,0.29937612913091854,29.937612913091854,123,interactive,0.6578958333333335,0.4311685306680986,0.38895155857194835,65.78958333333334,38.89515585719484,0.6578958333333335,0.2072674890014275,0.2239010416666549,65.78958333333334,20.72674890014275,22.390104166665488,0.15761355381624617,0.056921424186617386,0.5,0.5,0.2463368055555558,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.2,0.3,0.3,0.3,0.6,5,5,0.7,0.4,0.0
