timestamp,model,acc,reward,seed,reward_correct_w,reward_score_w,a2c_episodes,a2c_lr,a2c_entropy,a2c_value_coef,a2c_bc_warmup,a2c_bc_weight,a2c_batch_episodes,a3c_episodes,a3c_lr,a3c_entropy,a3c_value_coef,a3c_gae_lambda,a3c_bc_warmup,a3c_bc_weight,a3c_rollouts,ppo_episodes,ppo_lr,ppo_epochs,ppo_batch_episodes,ppo_minibatch_size,ppo_entropy,ppo_value_coef,ppo_gae_lambda,ppo_bc_warmup,ppo_bc_weight
2025-08-15T13:06:36.057913,Chance,0.10266666666666667,0.10266666666666667,123,1.0,0.0,50,0.001,0.01,0.5,1,0.5,4,400,0.0003,0.02,0.5,0.95,8,2.0,8,400,0.0003,8,16,1024,0.02,0.5,0.95,8,2.0
2025-08-15T13:06:36.057913,A3C,0.6540416666666666,0.6540416666666666,123,1.0,0.0,50,0.001,0.01,0.5,1,0.5,4,400,0.0003,0.02,0.5,0.95,8,2.0,8,400,0.0003,8,16,1024,0.02,0.5,0.95,8,2.0
2025-08-15T13:06:36.057913,PPO,0.729625,0.729625,123,1.0,0.0,50,0.001,0.01,0.5,1,0.5,4,400,0.0003,0.02,0.5,0.95,8,2.0,8,400,0.0003,8,16,1024,0.02,0.5,0.95,8,2.0
2025-08-15T13:10:53.040642+00:00,PPO,0.7787083333333333,0.7787083333333333,456,1.0,0.0,50,0.001,0.01,0.5,1,0.5,4,50,0.001,0.01,0.5,0.95,1,0.5,4,400,0.0003,8,16,1024,0.02,0.5,0.95,8,2.0
2025-08-15T13:11:50.270320+00:00,PPO,0.7755833333333333,0.7755833333333333,789,1.0,0.0,50,0.001,0.01,0.5,1,0.5,4,50,0.001,0.01,0.5,0.95,1,0.5,4,400,0.0003,8,16,1024,0.02,0.5,0.95,8,2.0
2025-08-15T13:28:52.904423+00:00,Q-Learning,0.7083333333333334,0.7083333333333334,456,1.0,0.0,60,0.5,0.99,0.5,0.0,10,True,300,50,0.001,0.99,128,20000,128,1.0,0.05,20000,0.01,1,True,300,50,0.001,0.01,0.5,1,0.5,4,50,0.001,0.01,0.5,0.95,1,0.5,4,50,0.0003,4,8,2048,0.01,0.5,0.95,2,1.0
2025-08-15T13:32:15.680541+00:00,Q-Learning,0.7083333333333334,0.7083333333333334,789,1.0,0.0,100,0.7,0.99,0.6,0.0,20,True,300,50,0.001,0.99,128,20000,128,1.0,0.05,20000,0.01,1,True,300,50,0.001,0.01,0.5,1,0.5,4,50,0.001,0.01,0.5,0.95,1,0.5,4,50,0.0003,4,8,2048,0.01,0.5,0.95,2,1.0
2025-08-15T13:36:33.905672+00:00,DQN,0.89575,0.89575,456,1.0,0.0,5,0.2,0.9,0.3,0.0,3,True,300,300,0.0003,0.995,256,60000,256,1.0,0.02,15000,0.01,1,True,300,50,0.001,0.01,0.5,1,0.5,4,50,0.001,0.01,0.5,0.95,1,0.5,4,50,0.0003,4,8,2048,0.01,0.5,0.95,2,1.0
2025-08-15T13:40:33.448139+00:00,DQN,0.89875,0.89875,123,1.0,0.0,5,0.2,0.9,0.3,0.0,3,True,300,300,0.0003,0.995,256,60000,256,1.0,0.02,15000,0.01,1,True,300,50,0.001,0.01,0.5,1,0.5,4,50,0.001,0.01,0.5,0.95,1,0.5,4,50,0.0003,4,8,2048,0.01,0.5,0.95,2,1.0
2025-08-15T13:45:31.236296+00:00,DQN,0.9175833333333333,0.9175833333333333,789,1.0,0.0,5,0.2,0.9,0.3,0.0,3,True,300,300,0.0003,0.995,256,60000,256,1.0,0.02,15000,0.01,1,True,300,50,0.001,0.01,0.5,1,0.5,4,50,0.001,0.01,0.5,0.95,1,0.5,4,50,0.0003,4,8,2048,0.01,0.5,0.95,2,1.0
